id_evenement,date_heure,ville,zone,id_utilisateur,id_appareil,type_vehicule,energie,station_depart,station_arrivee,distance_km,duree_min,temperature,pluie,pm10,volume_trafic,montant_paiement,moyen_paiement,nom_utilisateur,age,abonnement,genre,risque_accident
539,2025-10-08 11:20,Paris,Nord,236,APP-5980,Velo,Diesel,50,50,6.34,13,2.2,1,23,190,1.55,Mobile,Marc,37,Gratuit,homme,4
540,2025-10-08 11:40,Paris,Sud,41,APP-5407,Trottinette,Diesel,19,21,2.29,3,2.4,0,19,155,3.84,Mobile,Alice,18,Standard,femme,2
541,2025-10-08 12:00,Paris,Nord,139,APP-9398,Voiture,Humaine,49,57,5.53,13,2.2,0,17,160,2.9,Mobile,Sofia,66,Gratuit,homme,2
542,2025-10-08 12:20,Paris,Ouest,177,APP-9722,Voiture,Humaine,29,52,3.1,10,1.5,1,20,217,3.86,Mobile,Alice,62,Standard,femme,2
543,2025-10-08 12:40,Paris,Nord,127,APP-6289,Trottinette,Electrique,7,38,3.46,11,1.1,1,21,199,3.42,Carte,Hugo,20,Premium,homme,3
544,2025-10-08 13:00,Paris,Nord,170,APP-4331,Trottinette,Electrique,21,6,7.61,8,2.3,0,19,170,3.48,Mobile,Hugo,19,Premium,femme,1
545,2025-10-08 13:20,Paris,Ouest,187,APP-6458,Bus,Electrique,25,9,8.21,4,2.0,0,23,174,5.5,Carte,Hugo,27,Premium,homme,2
546,2025-10-08 13:40,Paris,Ouest,148,APP-4448,Velo,Humaine,39,20,4.85,12,2.7,1,17,141,1.53,Mobile,Lucas,22,Gratuit,femme,4
547,2025-10-08 14:00,Paris,Ouest,80,APP-2862,Trottinette,Humaine,53,23,3.1,3,1.2,0,20,149,3.01,Mobile,Leo,29,Premium,homme,1
548,2025-10-08 14:20,Paris,Centre,145,APP-8679,Trottinette,Electrique,53,45,8.27,13,2.6,1,17,165,4.59,Carte,Emma,26,Gratuit,femme,2
549,2025-10-08 14:40,Paris,Sud,135,APP-2622,Velo,Electrique,1,33,1.52,15,2.2,0,18,142,4.68,Mobile,Hugo,18,Gratuit,homme,2
550,2025-10-08 15:00,Paris,Centre,1,APP-6883,Voiture,Electrique,52,34,1.09,12,2.6,1,19,180,4.67,Carte,Alice,29,Gratuit,femme,3
551,2025-10-08 15:20,Paris,Ouest,149,APP-1778,Voiture,Humaine,26,25,9.0,13,1.3,1,22,187,4.54,Mobile,Emma,63,Standard,homme,1
552,2025-10-08 15:40,Paris,Centre,129,APP-8690,Trottinette,Electrique,18,17,11.79,10,2.6,1,19,139,5.12,Mobile,Marc,48,Gratuit,femme,1
553,2025-10-08 16:00,Paris,Sud,58,APP-4379,Trottinette,Humaine,25,54,11.03,22,1.8,1,23,255,4.52,Carte,Sofia,56,Gratuit,homme,1
554,2025-10-08 16:20,Paris,Ouest,100,APP-6170,Trottinette,Humaine,15,57,11.04,17,2.8,0,26,279,5.72,Carte,Nina,18,Premium,femme,3
555,2025-10-08 16:40,Paris,Est,178,APP-9025,Velo,Diesel,32,2,1.77,20,2.3,0,25,295,3.96,Carte,Hugo,24,Premium,homme,3
556,2025-10-08 17:00,Paris,Nord,78,APP-5457,Bus,Electrique,27,22,6.36,13,2.6,1,25,234,3.63,Mobile,Emma,25,Premium,femme,3
557,2025-10-08 17:20,Paris,Est,195,APP-2153,Bus,Humaine,54,16,11.4,18,1.8,0,23,260,4.84,Carte,Sofia,34,Premium,homme,3
558,2025-10-08 17:40,Paris,Centre,138,APP-9249,Bus,Electrique,35,30,5.12,8,2.6,0,26,288,2.39,Mobile,Leo,32,Standard,femme,1
559,2025-10-08 18:00,Paris,Ouest,6,APP-6102,Voiture,Diesel,13,44,9.32,18,2.7,1,22,248,3.55,Carte,Nina,31,Gratuit,homme,1
560,2025-10-08 18:20,Paris,Centre,133,APP-6071,Voiture,Electrique,36,53,4.85,12,2.5,0,27,325,3.26,Carte,Leo,26,Premium,femme,3
561,2025-10-08 18:40,Paris,Centre,82,APP-9150,Velo,Electrique,2,6,2.88,13,2.8,1,24,228,5.63,Mobile,Nina,31,Gratuit,homme,4
562,2025-10-08 19:00,Paris,Sud,199,APP-4578,Trottinette,Diesel,52,55,6.31,15,1.8,1,26,305,2.71,Carte,Emma,24,Premium,femme,1
563,2025-10-08 19:20,Paris,Sud,13,APP-3000,Voiture,Electrique,39,60,4.93,21,1.7,0,26,281,5.25,Carte,Lucas,25,Standard,homme,2
564,2025-10-08 19:40,Paris,Ouest,32,APP-9671,Trottinette,Electrique,21,4,8.87,11,1.4,0,27,296,4.14,Carte,Alice,27,Premium,femme,4
565,2025-10-08 20:00,Paris,Sud,58,APP-6040,Velo,Humaine,31,32,5.75,14,2.6,0,22,168,1.63,Carte,Sofia,56,Gratuit,homme,3
566,2025-10-08 20:20,Paris,Ouest,153,APP-3823,Bus,Electrique,32,21,5.31,10,1.9,1,19,151,2.51,Carte,Leo,24,Premium,femme,3
567,2025-10-08 20:40,Paris,Centre,51,APP-6224,Bus,Electrique,8,50,6.34,19,1.6,0,16,154,1.39,Carte,Leo,19,Premium,homme,3
568,2025-10-08 21:00,Paris,Est,132,APP-1309,Velo,Electrique,47,38,5.61,10,2.1,0,17,96,1.84,Carte,Leo,38,Standard,femme,2
569,2025-10-08 21:20,Paris,Est,139,APP-5609,Voiture,Diesel,40,37,11.55,7,2.3,0,22,181,2.16,Mobile,Sofia,66,Gratuit,homme,4
570,2025-10-08 21:40,Paris,Est,44,APP-8104,Voiture,Humaine,25,52,11.42,8,2.2,1,19,146,2.06,Carte,Marc,19,Gratuit,femme,1
571,2025-10-08 22:00,Paris,Centre,130,APP-8385,Velo,Diesel,60,31,1.41,14,2.4,0,18,156,5.63,Carte,Alice,30,Standard,homme,3
572,2025-10-08 22:20,Paris,Nord,172,APP-4334,Bus,Electrique,48,60,11.2,17,1.3,1,16,99,3.89,Mobile,Leo,25,Premium,femme,1
573,2025-10-08 22:40,Paris,Ouest,189,APP-8762,Trottinette,Humaine,59,16,2.08,14,1.5,1,22,181,1.45,Mobile,Leo,68,Gratuit,homme,2
574,2025-10-08 23:00,Paris,Nord,230,APP-2878,Voiture,Humaine,30,18,4.95,18,2.5,0,19,200,2.53,Mobile,Hugo,23,Gratuit,femme,1
575,2025-10-08 23:20,Paris,Est,14,APP-2549,Velo,Electrique,51,16,3.32,12,2.4,1,21,149,1.68,Carte,Alice,48,Standard,homme,2
576,2025-10-08 23:40,Paris,Sud,31,APP-6701,Bus,Diesel,41,17,0.96,15,1.6,0,20,155,4.83,Mobile,Alice,22,Premium,femme,1
577,2025-10-09 00:00,Paris,Nord,164,APP-7821,Velo,Humaine,2,29,7.06,22,3.1,1,17,117,4.31,Carte,Sofia,20,Gratuit,homme,3
578,2025-10-09 00:20,Paris,Centre,71,APP-5404,Velo,Humaine,47,50,3.95,15,2.2,0,18,132,2.16,Carte,Emma,31,Premium,femme,2
579,2025-10-09 00:40,Paris,Sud,76,APP-4406,Voiture,Diesel,27,22,3.4,11,2.2,1,16,111,1.76,Mobile,Hugo,18,Premium,homme,2
580,2025-10-09 01:00,Paris,Est,136,APP-5771,Trottinette,Electrique,5,10,5.81,7,2.1,1,20,204,4.92,Mobile,Nina,52,Gratuit,femme,3
581,2025-10-09 01:20,Paris,Sud,3,APP-6034,Velo,Diesel,45,60,1.17,20,2.6,1,17,74,4.47,Mobile,Alice,23,Gratuit,homme,2
582,2025-10-09 01:40,Paris,Est,191,APP-1176,Voiture,Diesel,7,23,7.61,10,1.3,0,22,167,3.27,Mobile,Lucas,20,Standard,femme,1
583,2025-10-09 02:00,Paris,Nord,90,APP-2863,Trottinette,Humaine,27,33,0.79,13,1.4,1,20,145,3.8,Carte,Leo,29,Premium,homme,1
584,2025-10-09 02:20,Paris,Centre,75,APP-4795,Voiture,Humaine,32,29,9.62,21,2.5,0,20,134,1.35,Carte,Sofia,19,Premium,femme,3
585,2025-10-09 02:40,Paris,Est,163,APP-8583,Voiture,Humaine,54,50,1.13,11,1.6,1,20,165,4.9,Carte,Lucas,35,Gratuit,homme,1
586,2025-10-09 03:00,Paris,Centre,67,APP-6590,Bus,Diesel,38,6,10.14,18,2.5,0,21,187,2.01,Carte,Alice,65,Premium,femme,4
587,2025-10-09 03:20,Paris,Ouest,172,APP-5058,Trottinette,Diesel,4,6,1.35,9,1.8,0,20,144,5.71,Carte,Leo,25,Premium,homme,3
588,2025-10-09 03:40,Paris,Ouest,177,APP-1569,Voiture,Humaine,50,54,6.91,5,2.3,1,22,149,3.66,Carte,Alice,62,Standard,femme,4
589,2025-10-09 04:00,Paris,Centre,153,APP-5339,Trottinette,Diesel,49,7,9.35,17,2.6,1,19,124,1.33,Carte,Leo,24,Premium,homme,2
590,2025-10-09 04:20,Paris,Sud,181,APP-6869,Velo,Humaine,34,34,1.44,11,2.7,1,21,185,5.96,Carte,Alice,32,Gratuit,femme,4
591,2025-10-09 04:40,Paris,Est,208,APP-4528,Voiture,Diesel,55,2,6.96,10,2.6,1,23,178,5.64,Mobile,Emma,22,Standard,homme,3
592,2025-10-09 05:00,Paris,Centre,240,APP-3376,Velo,Diesel,34,32,1.74,13,2.5,1,21,170,4.04,Mobile,Alice,22,Premium,femme,2
593,2025-10-09 05:20,Paris,Sud,178,APP-5866,Velo,Diesel,20,60,8.86,19,1.5,0,24,200,5.85,Carte,Hugo,24,Premium,homme,4
594,2025-10-09 05:40,Paris,Sud,45,APP-3024,Trottinette,Electrique,25,22,5.44,13,2.1,0,23,221,3.44,Carte,Alice,27,Gratuit,femme,4
595,2025-10-09 06:00,Paris,Ouest,179,APP-5783,Bus,Humaine,33,34,3.23,14,2.2,1,21,157,4.53,Mobile,Leo,21,Gratuit,homme,4
596,2025-10-09 06:20,Paris,Ouest,191,APP-1760,Velo,Diesel,30,44,9.51,15,1.6,1,21,184,1.81,Mobile,Lucas,20,Standard,femme,4
597,2025-10-09 06:40,Paris,Nord,157,APP-9437,Trottinette,Electrique,30,13,5.08,10,1.4,1,21,206,3.93,Carte,Alice,33,Premium,homme,2
598,2025-10-09 07:00,Paris,Centre,138,APP-3220,Bus,Diesel,2,34,9.97,6,2.1,1,28,310,4.88,Carte,Leo,32,Standard,femme,2
599,2025-10-09 07:20,Paris,Ouest,57,APP-6280,Bus,Diesel,50,53,1.84,16,1.9,0,27,267,4.16,Carte,Alice,31,Standard,homme,4
600,2025-10-09 07:40,Paris,Ouest,114,APP-2791,Voiture,Humaine,22,38,8.02,13,2.3,1,29,327,3.41,Carte,Hugo,18,Premium,femme,2
601,2025-10-09 08:00,Paris,Ouest,7,APP-3368,Trottinette,Diesel,51,50,0.48,29,2.1,1,29,295,2.52,Carte,Hugo,63,Standard,homme,3
602,2025-10-09 08:20,Paris,Est,226,APP-1191,Bus,Humaine,54,14,7.76,10,2.1,1,22,266,4.86,Mobile,Hugo,27,Gratuit,femme,3
603,2025-10-09 08:40,Paris,Ouest,200,APP-7217,Bus,Diesel,42,54,7.02,14,1.7,0,27,262,5.88,Carte,Hugo,21,Gratuit,homme,1
604,2025-10-09 09:00,Paris,Centre,84,APP-7624,Velo,Electrique,3,38,5.36,7,1.3,1,28,286,5.76,Carte,Lucas,68,Gratuit,femme,4
605,2025-10-09 09:20,Paris,Nord,114,APP-5262,Bus,Humaine,42,28,7.02,17,1.5,1,25,242,3.62,Mobile,Hugo,18,Premium,homme,1
606,2025-10-09 09:40,Paris,Est,239,APP-4836,Voiture,Electrique,14,57,11.84,11,2.8,1,27,283,3.1,Carte,Marc,27,Gratuit,femme,1
607,2025-10-09 10:00,Paris,Ouest,34,APP-3839,Velo,Electrique,43,22,8.05,14,1.5,1,22,219,1.62,Carte,Alice,25,Standard,homme,3
608,2025-10-09 10:20,Paris,Centre,92,APP-2323,Velo,Humaine,48,15,5.23,24,2.0,1,19,153,3.69,Carte,Alice,18,Gratuit,femme,3
609,2025-10-09 10:40,Paris,Centre,234,APP-6289,Velo,Electrique,19,19,8.11,12,1.8,0,22,189,5.24,Carte,Nina,43,Standard,homme,2
610,2025-10-09 11:00,Paris,Ouest,220,APP-4318,Velo,Humaine,8,46,2.59,15,2.0,1,19,167,2.16,Mobile,Hugo,29,Premium,femme,2
611,2025-10-09 11:20,Paris,Ouest,42,APP-2024,Trottinette,Electrique,52,15,7.87,22,2.4,1,19,188,4.77,Mobile,Marc,26,Gratuit,homme,3
612,2025-10-09 11:40,Paris,Ouest,110,APP-2106,Trottinette,Humaine,40,21,3.41,10,1.2,0,21,185,5.36,Mobile,Lucas,20,Premium,femme,1
613,2025-10-09 12:00,Paris,Ouest,171,APP-1586,Velo,Electrique,53,47,0.67,14,2.9,1,20,138,5.71,Carte,Lucas,35,Standard,homme,1
614,2025-10-09 12:20,Paris,Nord,240,APP-8216,Voiture,Diesel,7,33,1.95,3,1.9,0,20,132,5.26,Carte,Alice,22,Premium,femme,3
615,2025-10-09 12:40,Paris,Sud,77,APP-5043,Velo,Humaine,34,58,7.69,15,1.3,1,21,212,5.39,Carte,Leo,58,Gratuit,homme,3
616,2025-10-09 13:00,Paris,Sud,189,APP-9861,Bus,Diesel,35,22,10.95,13,3.0,0,23,189,5.81,Mobile,Leo,68,Gratuit,femme,2
617,2025-10-09 13:20,Paris,Centre,78,APP-8153,Voiture,Humaine,37,54,1.73,23,2.6,1,18,180,4.6,Carte,Emma,25,Premium,homme,4
618,2025-10-09 13:40,Paris,Centre,106,APP-1158,Trottinette,Diesel,9,42,8.15,18,2.0,1,19,167,1.23,Mobile,Marc,21,Premium,femme,1
619,2025-10-09 14:00,Paris,Centre,197,APP-8297,Voiture,Electrique,31,11,8.12,11,2.1,1,13,79,3.37,Mobile,Alice,19,Gratuit,homme,1
620,2025-10-09 14:20,Paris,Est,158,APP-8259,Velo,Electrique,59,58,11.3,19,2.0,1,20,142,2.78,Mobile,Emma,24,Gratuit,femme,2
621,2025-10-09 14:40,Paris,Est,204,APP-6522,Bus,Humaine,46,19,11.12,22,1.6,1,17,141,1.46,Carte,Sofia,20,Gratuit,homme,4
622,2025-10-09 15:00,Paris,Centre,42,APP-5614,Trottinette,Humaine,59,48,10.28,9,1.2,1,19,167,5.78,Carte,Marc,26,Gratuit,femme,2
623,2025-10-09 15:20,Paris,Centre,206,APP-3109,Voiture,Diesel,8,9,6.57,5,2.0,1,24,220,5.88,Mobile,Alice,48,Premium,homme,1
624,2025-10-09 15:40,Paris,Nord,90,APP-6896,Trottinette,Humaine,12,39,4.14,16,2.6,1,20,118,2.53,Mobile,Leo,29,Premium,femme,4
625,2025-10-09 16:00,Paris,Centre,117,APP-4655,Trottinette,Diesel,21,46,2.79,14,2.4,1,24,267,2.33,Carte,Alice,27,Gratuit,homme,3
626,2025-10-09 16:20,Paris,Est,12,APP-5914,Bus,Electrique,8,28,9.25,14,2.5,1,26,275,2.35,Carte,Leo,20,Gratuit,femme,4
627,2025-10-09 16:40,Paris,Est,207,APP-2933,Trottinette,Electrique,4,3,11.3,10,2.9,0,26,266,5.05,Carte,Lucas,18,Premium,homme,4
628,2025-10-09 17:00,Paris,Ouest,241,APP-9104,Velo,Diesel,44,26,8.65,16,2.4,1,24,215,1.4,Carte,Nina,31,Premium,femme,2
629,2025-10-09 17:20,Paris,Sud,160,APP-1598,Trottinette,Humaine,7,7,8.2,18,1.9,0,26,299,4.22,Mobile,Marc,28,Premium,homme,3
630,2025-10-09 17:40,Paris,Centre,87,APP-1547,Trottinette,Electrique,26,4,10.38,10,1.9,0,24,304,2.03,Carte,Leo,32,Premium,femme,4
631,2025-10-09 18:00,Paris,Ouest,215,APP-2591,Voiture,Electrique,44,57,7.58,10,3.0,0,24,301,2.37,Mobile,Alice,27,Premium,homme,2
632,2025-10-09 18:20,Paris,Est,167,APP-1586,Bus,Electrique,38,48,1.81,8,2.7,1,24,276,5.35,Mobile,Sofia,31,Gratuit,femme,1
633,2025-10-09 18:40,Paris,Nord,28,APP-6231,Velo,Humaine,5,58,11.29,13,2.6,1,24,226,2.2,Mobile,Leo,31,Gratuit,homme,2
634,2025-10-09 19:00,Paris,Centre,171,APP-4055,Trottinette,Electrique,55,51,0.59,18,2.8,0,26,281,5.45,Carte,Lucas,35,Standard,femme,3
635,2025-10-09 19:20,Paris,Est,93,APP-7960,Trottinette,Electrique,33,5,6.13,21,3.0,1,26,287,4.24,Mobile,Leo,25,Standard,homme,4
636,2025-10-09 19:40,Paris,Ouest,150,APP-8988,Trottinette,Humaine,46,16,0.35,13,1.6,0,27,272,3.04,Carte,Leo,39,Premium,femme,1
637,2025-10-09 20:00,Paris,Ouest,55,APP-5419,Voiture,Electrique,54,41,11.41,9,2.6,1,20,183,2.51,Carte,Alice,23,Gratuit,homme,3
638,2025-10-09 20:20,Paris,Centre,158,APP-7125,Bus,Electrique,4,44,5.52,5,3.0,0,20,142,4.07,Carte,Emma,24,Gratuit,femme,3
639,2025-10-09 20:40,Paris,Est,55,APP-2952,Trottinette,Electrique,12,7,9.47,4,2.1,1,20,152,2.0,Mobile,Alice,23,Gratuit,homme,1
640,2025-10-09 21:00,Paris,Est,66,APP-5475,Bus,Electrique,2,23,5.67,17,2.2,0,20,108,2.33,Carte,Lucas,28,Premium,femme,1
641,2025-10-09 21:20,Paris,Est,243,APP-4426,Trottinette,Humaine,59,56,2.54,12,1.9,0,21,185,5.49,Carte,Leo,25,Gratuit,homme,2
642,2025-10-09 21:40,Paris,Ouest,148,APP-9184,Voiture,Humaine,39,11,10.52,26,1.3,1,24,199,3.22,Carte,Lucas,22,Gratuit,femme,4
643,2025-10-09 22:00,Paris,Ouest,14,APP-5754,Bus,Diesel,47,51,5.27,11,1.2,1,18,162,1.9,Mobile,Alice,48,Standard,homme,1
644,2025-10-09 22:20,Paris,Centre,182,APP-6913,Trottinette,Electrique,24,19,6.08,16,1.3,0,17,161,5.55,Mobile,Leo,30,Gratuit,femme,2
645,2025-10-09 22:40,Paris,Est,16,APP-5138,Velo,Electrique,26,37,3.54,8,2.1,0,22,146,2.65,Carte,Emma,33,Gratuit,homme,4
646,2025-10-09 23:00,Paris,Est,43,APP-3114,Trottinette,Humaine,42,15,10.81,9,1.7,1,17,154,4.46,Carte,Sofia,23,Gratuit,femme,2
647,2025-10-09 23:20,Paris,Est,26,APP-3666,Velo,Diesel,54,41,7.84,20,1.9,1,20,129,3.46,Mobile,Hugo,42,Gratuit,homme,1
648,2025-10-09 23:40,Paris,Sud,33,APP-6820,Bus,Humaine,55,43,3.8,9,2.4,1,18,170,3.41,Carte,Leo,38,Gratuit,femme,3
649,2025-10-10 00:00,Paris,Est,190,APP-5014,Velo,Humaine,43,40,5.56,11,1.7,0,23,184,2.27,Mobile,Nina,59,Premium,homme,3
650,2025-10-10 00:20,Paris,Est,44,APP-7252,Velo,Electrique,30,21,7.11,14,1.2,0,20,211,5.92,Carte,Marc,19,Gratuit,femme,2
651,2025-10-10 00:40,Paris,Sud,206,APP-3205,Bus,Humaine,19,6,5.37,9,1.2,1,15,105,4.79,Mobile,Alice,48,Premium,homme,4
652,2025-10-10 01:00,Paris,Centre,220,APP-6950,Trottinette,Diesel,38,6,11.92,18,1.2,1,22,177,3.24,Mobile,Hugo,29,Premium,femme,3
653,2025-10-10 01:20,Paris,Nord,109,APP-6796,Velo,Diesel,8,49,6.89,13,1.2,1,19,125,4.88,Carte,Marc,36,Premium,homme,3
654,2025-10-10 01:40,Paris,Est,23,APP-5586,Trottinette,Electrique,35,5,5.76,19,1.7,1,23,196,3.14,Carte,Marc,67,Gratuit,femme,4
655,2025-10-10 02:00,Paris,Nord,139,APP-7915,Velo,Electrique,47,28,4.58,12,1.4,0,18,134,2.35,Mobile,Sofia,66,Gratuit,homme,2
656,2025-10-10 02:20,Paris,Nord,157,APP-2623,Bus,Electrique,57,1,0.61,12,2.8,0,19,136,2.24,Mobile,Alice,33,Premium,femme,3
657,2025-10-10 02:40,Paris,Centre,72,APP-9858,Voiture,Humaine,18,18,7.51,13,1.3,1,21,155,4.6,Mobile,Emma,20,Standard,homme,2
658,2025-10-10 03:00,Paris,Sud,120,APP-9601,Bus,Diesel,12,27,5.43,20,3.0,1,20,142,4.15,Carte,Alice,30,Gratuit,femme,4
659,2025-10-10 03:20,Paris,Centre,230,APP-4672,Bus,Humaine,15,55,3.74,17,1.6,1,16,135,5.36,Carte,Hugo,23,Gratuit,homme,1
660,2025-10-10 03:40,Paris,Est,238,APP-9144,Velo,Diesel,10,15,7.83,19,2.0,0,18,174,1.95,Carte,Alice,33,Gratuit,femme,3
661,2025-10-10 04:00,Paris,Centre,80,APP-2386,Voiture,Diesel,8,31,6.61,18,1.4,0,23,171,2.32,Carte,Leo,29,Premium,homme,3
662,2025-10-10 04:20,Paris,Sud,100,APP-6602,Velo,Electrique,16,59,9.89,13,1.2,1,15,109,1.42,Carte,Nina,18,Premium,femme,1
663,2025-10-10 04:40,Paris,Sud,44,APP-8899,Voiture,Humaine,50,20,9.95,6,1.6,1,23,169,5.89,Mobile,Marc,19,Gratuit,homme,2
664,2025-10-10 05:00,Paris,Ouest,166,APP-1290,Velo,Diesel,56,6,9.11,13,3.0,0,21,187,1.29,Carte,Nina,25,Gratuit,femme,1
665,2025-10-10 05:20,Paris,Est,151,APP-6280,Voiture,Diesel,49,55,3.95,5,1.8,0,16,103,3.15,Mobile,Alice,27,Standard,homme,1
666,2025-10-10 05:40,Paris,Centre,70,APP-3929,Trottinette,Diesel,57,16,11.7,23,1.7,1,20,159,5.88,Carte,Alice,22,Standard,femme,2
667,2025-10-10 06:00,Paris,Nord,178,APP-4179,Trottinette,Diesel,17,25,8.34,20,2.3,1,18,155,1.34,Mobile,Hugo,24,Premium,homme,4
668,2025-10-10 06:20,Paris,Ouest,193,APP-6306,Velo,Diesel,22,40,6.63,14,2.6,1,23,191,3.63,Carte,Emma,18,Gratuit,femme,3
669,2025-10-10 06:40,Paris,Centre,13,APP-1509,Trottinette,Humaine,24,28,11.18,12,2.6,1,22,163,4.69,Mobile,Lucas,25,Standard,homme,1
670,2025-10-10 07:00,Paris,Nord,161,APP-7520,Bus,Diesel,18,45,7.31,13,1.3,1,24,260,5.34,Carte,Alice,25,Gratuit,femme,3
671,2025-10-10 07:20,Paris,Sud,113,APP-3428,Bus,Electrique,42,4,10.84,9,2.1,1,20,201,1.2,Mobile,Lucas,20,Gratuit,homme,3
672,2025-10-10 07:40,Paris,Sud,180,APP-1635,Trottinette,Electrique,20,17,7.15,26,1.8,1,27,260,5.98,Mobile,Leo,36,Premium,femme,4
673,2025-10-10 08:00,Paris,Est,185,APP-3298,Bus,Electrique,53,29,8.39,19,2.4,1,24,273,3.43,Mobile,Marc,22,Gratuit,homme,2
674,2025-10-10 08:20,Paris,Sud,54,APP-2748,Trottinette,Diesel,55,32,10.39,13,2.5,0,25,275,3.82,Mobile,Emma,25,Gratuit,femme,2
675,2025-10-10 08:40,Paris,Sud,7,APP-8547,Velo,Humaine,3,19,9.69,18,2.0,0,24,235,1.36,Carte,Hugo,63,Standard,homme,1
676,2025-10-10 09:00,Paris,Ouest,145,APP-7337,Bus,Electrique,16,37,7.47,14,1.9,1,25,249,2.39,Mobile,Emma,26,Gratuit,femme,3
677,2025-10-10 09:20,Paris,Nord,110,APP-8097,Velo,Humaine,38,27,7.89,6,1.7,1,24,283,2.94,Mobile,Lucas,20,Premium,homme,2
678,2025-10-10 09:40,Paris,Est,119,APP-3366,Voiture,Diesel,39,23,11.67,18,1.2,1,24,224,1.63,Carte,Hugo,18,Standard,femme,4
679,2025-10-10 10:00,Paris,Nord,104,APP-9610,Voiture,Humaine,59,36,7.08,3,1.8,0,21,188,2.38,Carte,Emma,55,Gratuit,homme,2
680,2025-10-10 10:20,Paris,Ouest,6,APP-8739,Voiture,Diesel,21,22,10.53,3,1.7,1,22,147,2.56,Carte,Nina,31,Gratuit,femme,2
681,2025-10-10 10:40,Paris,Ouest,43,APP-4500,Voiture,Diesel,25,34,6.0,6,2.3,1,21,165,5.25,Carte,Sofia,23,Gratuit,homme,2
682,2025-10-10 11:00,Paris,Sud,9,APP-4306,Velo,Diesel,56,4,2.58,12,2.0,0,19,153,5.89,Carte,Marc,38,Standard,femme,1
683,2025-10-10 11:20,Paris,Ouest,129,APP-8596,Velo,Humaine,31,6,9.25,8,3.0,0,16,145,2.08,Carte,Marc,48,Gratuit,homme,3
684,2025-10-10 11:40,Paris,Est,22,APP-7758,Bus,Humaine,33,37,8.01,12,1.1,0,20,140,4.42,Carte,Nina,29,Gratuit,femme,1
685,2025-10-10 12:00,Paris,Centre,10,APP-2068,Trottinette,Electrique,31,45,3.91,3,1.8,0,22,166,4.76,Carte,Emma,25,Gratuit,homme,4
686,2025-10-10 12:20,Paris,Nord,35,APP-1731,Velo,Diesel,22,15,9.1,8,1.5,0,17,128,4.55,Carte,Sofia,22,Gratuit,femme,1
687,2025-10-10 12:40,Paris,Ouest,201,APP-5416,Trottinette,Electrique,46,32,5.5,7,2.0,0,24,191,2.08,Mobile,Leo,23,Premium,homme,1
688,2025-10-10 13:00,Paris,Sud,83,APP-3344,Velo,Humaine,12,19,6.59,5,2.9,1,18,175,5.23,Carte,Emma,29,Standard,femme,2
689,2025-10-10 13:20,Paris,Centre,243,APP-4207,Voiture,Humaine,44,59,5.76,20,1.9,1,19,168,2.18,Carte,Leo,25,Gratuit,homme,2
690,2025-10-10 13:40,Paris,Ouest,69,APP-2164,Bus,Electrique,33,56,6.33,16,1.7,1,16,97,4.2,Carte,Sofia,30,Gratuit,femme,2
691,2025-10-10 14:00,Paris,Ouest,197,APP-8324,Voiture,Electrique,33,59,4.36,15,2.6,1,21,171,1.83,Mobile,Alice,19,Gratuit,homme,3
692,2025-10-10 14:20,Paris,Est,188,APP-7170,Velo,Diesel,4,39,4.47,23,1.7,1,18,139,3.59,Carte,Leo,23,Standard,femme,2
693,2025-10-10 14:40,Paris,Sud,163,APP-9179,Trottinette,Humaine,12,6,1.53,15,2.3,0,18,145,3.81,Mobile,Lucas,35,Gratuit,homme,2
694,2025-10-10 15:00,Paris,Sud,110,APP-9477,Bus,Diesel,15,52,4.67,13,2.0,1,19,141,2.07,Carte,Lucas,20,Premium,femme,4
695,2025-10-10 15:20,Paris,Nord,2,APP-4640,Velo,Diesel,50,20,4.47,8,1.7,0,18,152,3.06,Mobile,Lucas,20,Premium,homme,3
696,2025-10-10 15:40,Paris,Centre,127,APP-9004,Bus,Diesel,3,7,5.95,21,2.9,0,16,138,2.69,Carte,Hugo,20,Premium,femme,2
697,2025-10-10 16:00,Paris,Sud,52,APP-5368,Velo,Diesel,53,13,9.04,24,1.3,1,24,234,1.46,Carte,Sofia,18,Gratuit,homme,2
698,2025-10-10 16:20,Paris,Ouest,73,APP-6475,Trottinette,Electrique,12,2,10.39,15,2.0,1,26,269,5.4,Carte,Emma,53,Gratuit,femme,3
699,2025-10-10 16:40,Paris,Nord,47,APP-8989,Trottinette,Humaine,56,20,10.05,12,3.1,1,31,344,3.47,Carte,Alice,18,Gratuit,homme,4
700,2025-10-10 17:00,Paris,Est,85,APP-1681,Voiture,Humaine,13,34,4.62,15,2.8,0,28,292,2.06,Carte,Emma,28,Gratuit,femme,4
701,2025-10-10 17:20,Paris,Est,39,APP-2435,Bus,Humaine,43,25,4.41,6,1.3,0,28,275,3.9,Carte,Marc,20,Gratuit,homme,2
702,2025-10-10 17:40,Paris,Sud,126,APP-5191,Trottinette,Electrique,51,16,6.38,9,1.9,1,24,254,2.73,Carte,Marc,43,Gratuit,femme,2
703,2025-10-10 18:00,Paris,Centre,204,APP-9592,Voiture,Humaine,13,49,8.71,12,1.4,1,24,255,2.33,Carte,Sofia,20,Gratuit,homme,4
704,2025-10-10 18:20,Paris,Sud,250,APP-3236,Velo,Diesel,44,6,2.46,9,1.3,1,25,309,2.5,Mobile,Leo,19,Gratuit,femme,4
